Aug 19 17:24:39 smarty run.sh[925545]: 1.00.296.063 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 17:27:10 smarty run.sh[925545]: 3.30.733.291 I slot print_timing: id  0 | task 3212 |    graphs reused =       3648
Aug 19 17:27:10 smarty run.sh[925545]: 3.30.733.293 I slot print_timing: id  0 | task 3212 | draft acceptance = 0.93537 (  521 accepted /   557 generated), mean len =  1.94
Aug 19 17:27:10 smarty run.sh[925545]: 3.30.735.028 I slot      release: id  0 | task 3212 | stop processing: n_tokens = 99798, truncated = 0
Aug 19 17:27:10 smarty run.sh[925545]: 3.31.054.499 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:27:10 smarty run.sh[925545]: 3.31.055.042 I slot launch_slot_: id  0 | task 3772 | processing task, is_child = 0
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.268.048 I slot print_timing: id  0 | task 3772 | prompt eval time =     447.58 ms /    52 tokens (    8.61 ms per token,   116.18 tokens per second)
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.268.050 I slot print_timing: id  0 | task 3772 |        eval time =    1765.27 ms /   121 tokens (   14.71 ms per token,    67.98 tokens per second)
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.268.050 I slot print_timing: id  0 | task 3772 |       total time =    2212.85 ms /   173 tokens
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.268.050 I slot print_timing: id  0 | task 3772 |    graphs reused =       3714
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.268.052 I slot print_timing: id  0 | task 3772 | draft acceptance = 0.80597 (   54 accepted /    67 generated), mean len =  1.81
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.269.814 I slot      release: id  0 | task 3772 | stop processing: n_tokens = 99971, truncated = 0
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.570.864 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:27:12 smarty run.sh[925545]: 3.33.571.414 I slot launch_slot_: id  0 | task 3842 | processing task, is_child = 0
Aug 19 17:27:15 smarty run.sh[925545]: 3.35.780.826 I slot print_timing: id  0 | task 3842 | prompt eval time =     437.19 ms /    28 tokens (   15.61 ms per token,    64.05 tokens per second)
Aug 19 17:27:15 smarty run.sh[925545]: 3.35.780.828 I slot print_timing: id  0 | task 3842 |        eval time =    1772.04 ms /   127 tokens (   14.06 ms per token,    71.10 tokens per second)
Aug 19 17:27:15 smarty run.sh[925545]: 3.35.780.828 I slot print_timing: id  0 | task 3842 |       total time =    2209.23 ms /   155 tokens
Aug 19 17:27:15 smarty run.sh[925545]: 3.35.780.828 I slot print_timing: id  0 | task 3842 |    graphs reused =       3779
Aug 19 17:27:15 smarty run.sh[925545]: 3.35.780.830 I slot print_timing: id  0 | task 3842 | draft acceptance = 0.89552 (   60 accepted /    67 generated), mean len =  1.90
Aug 19 17:27:15 smarty run.sh[925545]: 3.35.782.507 I slot      release: id  0 | task 3842 | stop processing: n_tokens = 100126, truncated = 0
Aug 19 17:27:16 smarty run.sh[925545]: 3.36.808.164 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:27:16 smarty run.sh[925545]: 3.36.808.759 I slot launch_slot_: id  0 | task 3912 | processing task, is_child = 0
Aug 19 17:27:18 smarty run.sh[925545]: 3.39.689.648 I slot print_timing: id  0 | task 3912 | prompt eval time =     451.94 ms /    49 tokens (    9.22 ms per token,   108.42 tokens per second)
Aug 19 17:27:18 smarty run.sh[925545]: 3.39.689.650 I slot print_timing: id  0 | task 3912 |        eval time =    2428.79 ms /   178 tokens (   13.72 ms per token,    72.88 tokens per second)
Aug 19 17:27:18 smarty run.sh[925545]: 3.39.689.650 I slot print_timing: id  0 | task 3912 |       total time =    2880.73 ms /   227 tokens
Aug 19 17:27:18 smarty run.sh[925545]: 3.39.689.650 I slot print_timing: id  0 | task 3912 |    graphs reused =       3870
Aug 19 17:27:18 smarty run.sh[925545]: 3.39.689.651 I slot print_timing: id  0 | task 3912 | draft acceptance = 0.92391 (   85 accepted /    92 generated), mean len =  1.92
Aug 19 17:27:18 smarty run.sh[925545]: 3.39.691.344 I slot      release: id  0 | task 3912 | stop processing: n_tokens = 100352, truncated = 0
Aug 19 17:27:19 smarty run.sh[925545]: 3.39.923.054 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:27:19 smarty run.sh[925545]: 3.39.923.559 I slot launch_slot_: id  0 | task 4007 | processing task, is_child = 0
Aug 19 17:27:22 smarty run.sh[925545]: 3.43.385.163 I slot print_timing: id  0 | task 4007 | n_gen =    218, tg =  71.84 t/s, tg_3s =  72.17 t/s
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.401.697 I slot print_timing: id  0 | task 4007 | n_gen =    442, tg =  73.05 t/s, tg_3s =  74.26 t/s
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.670.244 I slot print_timing: id  0 | task 4007 | prompt eval time =     440.75 ms /    30 tokens (   14.69 ms per token,    68.07 tokens per second)
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.670.245 I slot print_timing: id  0 | task 4007 |        eval time =    6305.77 ms /   462 tokens (   13.68 ms per token,    73.11 tokens per second)
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.670.246 I slot print_timing: id  0 | task 4007 |       total time =    6746.52 ms /   492 tokens
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.670.246 I slot print_timing: id  0 | task 4007 |    graphs reused =       4105
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.670.248 I slot print_timing: id  0 | task 4007 | draft acceptance = 0.94515 (  224 accepted /   237 generated), mean len =  1.95
Aug 19 17:27:25 smarty run.sh[925545]: 3.46.671.997 I slot      release: id  0 | task 4007 | stop processing: n_tokens = 100843, truncated = 0
Aug 19 17:27:26 smarty run.sh[925545]: 3.47.550.270 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.133 (> 0.100 thold), f_keep = 0.032
Aug 19 17:27:28 smarty run.sh[925545]: 3.49.303.940 I slot launch_slot_: id  0 | task 4247 | processing task, is_child = 0
Aug 19 17:27:32 smarty run.sh[925545]: 3.52.923.316 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  10240, progress = 0.43, t =   3.51 s / 2916.41 tokens per second
Aug 19 17:27:32 smarty run.sh[925545]: 3.53.681.069 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  12288, progress = 0.51, t =   4.27 s / 2879.98 tokens per second
Aug 19 17:27:33 smarty run.sh[925545]: 3.54.452.768 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  14336, progress = 0.60, t =   5.04 s / 2846.82 tokens per second
Aug 19 17:27:34 smarty run.sh[925545]: 3.55.237.907 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  16384, progress = 0.68, t =   5.82 s / 2815.58 tokens per second
Aug 19 17:27:35 smarty run.sh[925545]: 3.56.037.472 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  18432, progress = 0.77, t =   6.62 s / 2785.97 tokens per second
Aug 19 17:27:36 smarty run.sh[925545]: 3.56.851.806 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  20480, progress = 0.85, t =   7.43 s / 2757.44 tokens per second
Aug 19 17:27:36 smarty run.sh[925545]: 3.57.295.086 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  21544, progress = 0.90, t =   7.95 s / 2708.44 tokens per second
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.051.691 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  23213, progress = 0.97, t =   8.68 s / 2673.88 tokens per second
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.156.914 W find_slot: non-consecutive token position 23213 after 23212 for sequence 0 with 512 new tokens
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.156.917 W find_slot: non-consecutive token position 23213 after 23213 for sequence 0 with 256 new tokens
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.157.222 W find_slot: non-consecutive token position 23213 after 23212 for sequence 0 with 512 new tokens
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.266.023 W find_slot: non-consecutive token position 23213 after 23213 for sequence 0 with 256 new tokens
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.412.861 W find_slot: non-consecutive token position 23248 after 23213 for sequence 0 with 4 new tokens
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.412.873 W find_slot: non-consecutive token position 23248 after 23213 for sequence 0 with 4 new tokens
Aug 19 17:27:37 smarty run.sh[925545]: 3.58.475.076 I slot print_timing: id  0 | task 4247 | prompt processing, n_tokens =  23985, progress = 1.00, t =   9.16 s / 2618.16 tokens per second
Aug 19 17:27:40 smarty run.sh[925545]: 4.01.587.602 I slot print_timing: id  0 | task 4247 | n_gen =    284, tg =  93.99 t/s, tg_3s =  94.32 t/s
Aug 19 17:27:43 smarty run.sh[925545]: 4.04.597.892 I slot print_timing: id  0 | task 4247 | n_gen =    583, tg =  96.66 t/s, tg_3s =  99.33 t/s
Aug 19 17:27:46 smarty run.sh[925545]: 4.07.615.895 I slot print_timing: id  0 | task 4247 | n_gen =    890, tg =  98.35 t/s, tg_3s = 101.72 t/s
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.428.461 I slot print_timing: id  0 | task 4247 | prompt eval time =    9272.53 ms / 23989 tokens (    0.39 ms per token,  2587.10 tokens per second)
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.428.463 I slot print_timing: id  0 | task 4247 |        eval time =   10851.83 ms /  1066 tokens (   10.19 ms per token,    98.14 tokens per second)
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.428.463 I slot print_timing: id  0 | task 4247 |       total time =   20124.37 ms / 25055 tokens
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.428.464 I slot print_timing: id  0 | task 4247 |    graphs reused =       4657
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.428.465 I slot print_timing: id  0 | task 4247 | draft acceptance = 0.91382 (  509 accepted /   557 generated), mean len =  1.91
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.429.087 I slot      release: id  0 | task 4247 | stop processing: n_tokens = 25055, truncated = 0
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.563.291 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.816 (> 0.100 thold), f_keep = 0.860
Aug 19 17:27:48 smarty run.sh[925545]: 4.09.563.858 I slot launch_slot_: id  0 | task 4819 | processing task, is_child = 0
Aug 19 17:27:52 smarty run.sh[925545]: 4.13.162.890 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  10240, progress = 0.39, t =   3.49 s / 2933.93 tokens per second
Aug 19 17:27:53 smarty run.sh[925545]: 4.13.925.382 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  12288, progress = 0.47, t =   4.25 s / 2891.07 tokens per second
Aug 19 17:27:53 smarty run.sh[925545]: 4.14.702.517 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  14336, progress = 0.54, t =   5.03 s / 2852.84 tokens per second
Aug 19 17:27:54 smarty run.sh[925545]: 4.15.494.281 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  16384, progress = 0.62, t =   5.81 s / 2818.25 tokens per second
Aug 19 17:27:55 smarty run.sh[925545]: 4.16.297.938 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  18432, progress = 0.70, t =   6.62 s / 2785.99 tokens per second
Aug 19 17:27:56 smarty run.sh[925545]: 4.17.115.476 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  20480, progress = 0.78, t =   7.43 s / 2756.01 tokens per second
Aug 19 17:27:57 smarty run.sh[925545]: 4.17.785.115 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  22081, progress = 0.84, t =   8.17 s / 2703.18 tokens per second
Aug 19 17:27:57 smarty run.sh[925545]: 4.18.551.560 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  23750, progress = 0.90, t =   8.92 s / 2662.18 tokens per second
Aug 19 17:27:57 smarty run.sh[925545]: 4.18.622.801 W find_slot: non-consecutive token position 23750 after 23749 for sequence 0 with 512 new tokens
Aug 19 17:27:57 smarty run.sh[925545]: 4.18.622.804 W find_slot: non-consecutive token position 23750 after 23750 for sequence 0 with 256 new tokens
Aug 19 17:27:57 smarty run.sh[925545]: 4.18.623.102 W find_slot: non-consecutive token position 23750 after 23749 for sequence 0 with 512 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.18.742.191 W find_slot: non-consecutive token position 23750 after 23750 for sequence 0 with 256 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.18.892.994 W find_slot: non-consecutive token position 24293 after 23750 for sequence 0 with 512 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.18.893.381 W find_slot: non-consecutive token position 24293 after 23750 for sequence 0 with 512 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.19.417.372 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  25609, progress = 0.97, t =   9.81 s / 2610.52 tokens per second
Aug 19 17:27:58 smarty run.sh[925545]: 4.19.521.042 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  25621, progress = 0.97, t =   9.95 s / 2575.37 tokens per second
Aug 19 17:27:58 smarty run.sh[925545]: 4.19.589.332 W find_slot: non-consecutive token position 24885 after 24884 for sequence 0 with 512 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.19.589.336 W find_slot: non-consecutive token position 24885 after 24885 for sequence 0 with 256 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.19.589.612 W find_slot: non-consecutive token position 24885 after 24884 for sequence 0 with 512 new tokens
Aug 19 17:27:58 smarty run.sh[925545]: 4.19.701.218 W find_slot: non-consecutive token position 24885 after 24885 for sequence 0 with 256 new tokens
Aug 19 17:27:59 smarty run.sh[925545]: 4.19.852.135 W find_slot: non-consecutive token position 24920 after 24885 for sequence 0 with 4 new tokens
Aug 19 17:27:59 smarty run.sh[925545]: 4.19.852.147 W find_slot: non-consecutive token position 24920 after 24885 for sequence 0 with 4 new tokens
Aug 19 17:27:59 smarty run.sh[925545]: 4.19.915.522 I slot print_timing: id  0 | task 4819 | prompt processing, n_tokens =  26393, progress = 1.00, t =  10.34 s / 2552.15 tokens per second
Aug 19 17:28:02 smarty run.sh[925545]: 4.23.018.203 I slot print_timing: id  0 | task 4819 | n_gen =    304, tg = 100.93 t/s, tg_3s = 101.26 t/s
Aug 19 17:28:05 smarty run.sh[925545]: 4.26.030.759 I slot print_timing: id  0 | task 4819 | n_gen =    612, tg = 101.58 t/s, tg_3s = 102.24 t/s
Aug 19 17:28:08 smarty run.sh[925545]: 4.29.036.258 I slot print_timing: id  0 | task 4819 | n_gen =    916, tg = 101.44 t/s, tg_3s = 101.15 t/s
Aug 19 17:28:11 smarty run.sh[925545]: 4.32.043.639 I slot print_timing: id  0 | task 4819 | n_gen =   1220, tg = 101.35 t/s, tg_3s = 101.08 t/s
Aug 19 17:28:14 smarty run.sh[925545]: 4.35.057.160 I slot print_timing: id  0 | task 4819 | n_gen =   1519, tg = 100.92 t/s, tg_3s =  99.22 t/s
Aug 19 17:28:17 smarty run.sh[925545]: 4.38.062.328 I slot print_timing: id  0 | task 4819 | n_gen =   1821, tg = 100.85 t/s, tg_3s = 100.49 t/s
Aug 19 17:28:20 smarty run.sh[925545]: 4.41.075.450 I slot print_timing: id  0 | task 4819 | n_gen =   2123, tg = 100.76 t/s, tg_3s = 100.23 t/s
Aug 19 17:28:23 smarty run.sh[925545]: 4.44.087.587 I slot print_timing: id  0 | task 4819 | n_gen =   2423, tg = 100.62 t/s, tg_3s =  99.60 t/s
Aug 19 17:28:26 smarty run.sh[925545]: 4.47.099.335 I slot print_timing: id  0 | task 4819 | n_gen =   2717, tg = 100.28 t/s, tg_3s =  97.62 t/s
Aug 19 17:28:29 smarty run.sh[925545]: 4.50.115.288 I slot print_timing: id  0 | task 4819 | n_gen =   3013, tg = 100.07 t/s, tg_3s =  98.14 t/s
Aug 19 17:28:32 smarty run.sh[925545]: 4.52.807.055 I slot print_timing: id  0 | task 4819 | prompt eval time =   10452.02 ms / 26397 tokens (    0.40 ms per token,  2525.54 tokens per second)
Aug 19 17:28:32 smarty run.sh[925545]: 4.52.807.057 I slot print_timing: id  0 | task 4819 |        eval time =   32791.03 ms /  3270 tokens (   10.03 ms per token,    99.69 tokens per second)
Aug 19 17:28:32 smarty run.sh[925545]: 4.52.807.057 I slot print_timing: id  0 | task 4819 |       total time =   43243.04 ms / 29667 tokens
Aug 19 17:28:32 smarty run.sh[925545]: 4.52.807.058 I slot print_timing: id  0 | task 4819 |    graphs reused =       6289
Aug 19 17:28:32 smarty run.sh[925545]: 4.52.807.059 I slot print_timing: id  0 | task 4819 | draft acceptance = 0.98723 ( 1624 accepted /  1645 generated), mean len =  1.99
Aug 19 17:28:32 smarty run.sh[925545]: 4.52.807.673 I slot      release: id  0 | task 4819 | stop processing: n_tokens = 29666, truncated = 0
Aug 19 17:28:32 smarty run.sh[925545]: 4.53.095.359 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 175318420010
Aug 19 17:28:32 smarty run.sh[925545]: 4.53.096.598 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 6229.432 MiB)
Aug 19 17:28:33 smarty run.sh[925545]: 4.53.781.929 I slot launch_slot_: id  0 | task 6481 | processing task, is_child = 0
Aug 19 17:28:36 smarty run.sh[925545]: 4.57.403.900 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  10240, progress = 0.10, t =   3.51 s / 2915.09 tokens per second
Aug 19 17:28:37 smarty run.sh[925545]: 4.58.171.343 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  12288, progress = 0.12, t =   4.28 s / 2872.51 tokens per second
Aug 19 17:28:38 smarty run.sh[925545]: 4.58.952.857 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  14336, progress = 0.14, t =   5.06 s / 2835.13 tokens per second
Aug 19 17:28:39 smarty run.sh[925545]: 4.59.749.039 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  16384, progress = 0.16, t =   5.85 s / 2800.42 tokens per second
Aug 19 17:28:39 smarty run.sh[925545]: 5.00.558.472 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  18432, progress = 0.18, t =   6.66 s / 2768.44 tokens per second
Aug 19 17:28:40 smarty run.sh[925545]: 5.01.383.464 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  20480, progress = 0.20, t =   7.48 s / 2738.45 tokens per second
Aug 19 17:28:41 smarty run.sh[925545]: 5.02.220.627 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  22528, progress = 0.22, t =   8.32 s / 2709.14 tokens per second
Aug 19 17:28:42 smarty run.sh[925545]: 5.03.073.394 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  24576, progress = 0.24, t =   9.16 s / 2681.54 tokens per second
Aug 19 17:28:43 smarty run.sh[925545]: 5.03.940.830 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  26624, progress = 0.26, t =  10.03 s / 2654.41 tokens per second
Aug 19 17:28:43 smarty run.sh[925545]: 5.04.153.333 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  27126, progress = 0.27, t =  10.27 s / 2640.04 tokens per second
Aug 19 17:28:44 smarty run.sh[925545]: 5.05.107.199 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  29174, progress = 0.29, t =  11.19 s / 2607.66 tokens per second
Aug 19 17:28:45 smarty run.sh[925545]: 5.06.010.235 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  31222, progress = 0.31, t =  12.09 s / 2582.05 tokens per second
Aug 19 17:28:46 smarty run.sh[925545]: 5.06.941.209 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  33270, progress = 0.33, t =  13.02 s / 2555.43 tokens per second
Aug 19 17:28:47 smarty run.sh[925545]: 5.07.904.363 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  35318, progress = 0.35, t =  13.98 s / 2526.74 tokens per second
Aug 19 17:28:48 smarty run.sh[925545]: 5.08.898.778 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  37366, progress = 0.37, t =  14.97 s / 2496.44 tokens per second
Aug 19 17:28:49 smarty run.sh[925545]: 5.09.921.249 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  39414, progress = 0.39, t =  15.99 s / 2465.58 tokens per second
Aug 19 17:28:50 smarty run.sh[925545]: 5.10.965.470 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  41462, progress = 0.41, t =  17.03 s / 2435.19 tokens per second
Aug 19 17:28:51 smarty run.sh[925545]: 5.12.030.362 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  43510, progress = 0.43, t =  18.09 s / 2405.41 tokens per second
Aug 19 17:28:52 smarty run.sh[925545]: 5.13.114.804 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  45558, progress = 0.45, t =  19.17 s / 2376.58 tokens per second
Aug 19 17:28:53 smarty run.sh[925545]: 5.14.215.325 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  47606, progress = 0.47, t =  20.27 s / 2348.87 tokens per second
Aug 19 17:28:54 smarty run.sh[925545]: 5.15.334.372 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  49654, progress = 0.49, t =  21.38 s / 2322.03 tokens per second
Aug 19 17:28:55 smarty run.sh[925545]: 5.16.473.126 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  51702, progress = 0.51, t =  22.52 s / 2295.90 tokens per second
Aug 19 17:28:56 smarty run.sh[925545]: 5.17.632.541 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  53750, progress = 0.53, t =  23.68 s / 2270.32 tokens per second
Aug 19 17:28:58 smarty run.sh[925545]: 5.18.810.749 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  55798, progress = 0.55, t =  24.85 s / 2245.45 tokens per second
Aug 19 17:28:59 smarty run.sh[925545]: 5.20.006.190 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  57846, progress = 0.57, t =  26.04 s / 2221.18 tokens per second
Aug 19 17:29:00 smarty run.sh[925545]: 5.21.220.865 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  59894, progress = 0.59, t =  27.25 s / 2197.56 tokens per second
Aug 19 17:29:01 smarty run.sh[925545]: 5.22.455.834 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  61942, progress = 0.61, t =  28.49 s / 2174.44 tokens per second
Aug 19 17:29:02 smarty run.sh[925545]: 5.23.709.483 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  63990, progress = 0.63, t =  29.74 s / 2151.84 tokens per second
Aug 19 17:29:04 smarty run.sh[925545]: 5.24.984.220 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  66038, progress = 0.65, t =  31.01 s / 2129.81 tokens per second
Aug 19 17:29:05 smarty run.sh[925545]: 5.26.276.509 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  68086, progress = 0.67, t =  32.30 s / 2108.12 tokens per second
Aug 19 17:29:06 smarty run.sh[925545]: 5.27.588.798 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  70134, progress = 0.69, t =  33.61 s / 2086.87 tokens per second
Aug 19 17:29:08 smarty run.sh[925545]: 5.28.920.526 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  72182, progress = 0.72, t =  34.94 s / 2066.15 tokens per second
Aug 19 17:29:09 smarty run.sh[925545]: 5.30.271.366 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  74230, progress = 0.74, t =  36.28 s / 2045.83 tokens per second
Aug 19 17:29:10 smarty run.sh[925545]: 5.31.641.576 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  76278, progress = 0.76, t =  37.65 s / 2025.97 tokens per second
Aug 19 17:29:12 smarty run.sh[925545]: 5.33.030.583 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  78326, progress = 0.78, t =  39.04 s / 2006.47 tokens per second
Aug 19 17:29:13 smarty run.sh[925545]: 5.34.442.115 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  80374, progress = 0.80, t =  40.44 s / 1987.30 tokens per second
Aug 19 17:29:15 smarty run.sh[925545]: 5.35.871.192 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  82422, progress = 0.82, t =  41.87 s / 1968.44 tokens per second
Aug 19 17:29:16 smarty run.sh[925545]: 5.37.323.438 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  84470, progress = 0.84, t =  43.32 s / 1950.00 tokens per second
Aug 19 17:29:18 smarty run.sh[925545]: 5.38.791.484 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  86518, progress = 0.86, t =  44.79 s / 1931.85 tokens per second
Aug 19 17:29:19 smarty run.sh[925545]: 5.40.279.488 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  88566, progress = 0.88, t =  46.27 s / 1914.11 tokens per second
Aug 19 17:29:21 smarty run.sh[925545]: 5.41.788.690 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  90614, progress = 0.90, t =  47.78 s / 1896.65 tokens per second
Aug 19 17:29:22 smarty run.sh[925545]: 5.43.317.866 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  92662, progress = 0.92, t =  49.30 s / 1879.46 tokens per second
Aug 19 17:29:24 smarty run.sh[925545]: 5.44.868.361 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  94710, progress = 0.94, t =  50.85 s / 1862.57 tokens per second
Aug 19 17:29:25 smarty run.sh[925545]: 5.46.434.963 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  96758, progress = 0.96, t =  52.41 s / 1846.04 tokens per second
Aug 19 17:29:27 smarty run.sh[925545]: 5.48.022.438 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens =  98806, progress = 0.98, t =  54.00 s / 1829.84 tokens per second
Aug 19 17:29:28 smarty run.sh[925545]: 5.49.303.417 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens = 100402, progress = 0.99, t =  55.42 s / 1811.69 tokens per second
Aug 19 17:29:29 smarty run.sh[925545]: 5.49.853.434 I slot print_timing: id  0 | task 6481 | prompt processing, n_tokens = 100914, progress = 1.00, t =  55.90 s / 1805.34 tokens per second
Aug 19 17:29:30 smarty run.sh[925545]: 5.50.965.473 I slot print_timing: id  0 | task 6481 | prompt eval time =   56279.71 ms / 100918 tokens (    0.56 ms per token,  1793.15 tokens per second)
Aug 19 17:29:30 smarty run.sh[925545]: 5.50.965.475 I slot print_timing: id  0 | task 6481 |        eval time =     903.68 ms /    66 tokens (   13.90 ms per token,    71.93 tokens per second)
Aug 19 17:29:30 smarty run.sh[925545]: 5.50.965.475 I slot print_timing: id  0 | task 6481 |       total time =   57183.39 ms / 100984 tokens
Aug 19 17:29:30 smarty run.sh[925545]: 5.50.965.475 I slot print_timing: id  0 | task 6481 |    graphs reused =       6322
Aug 19 17:29:30 smarty run.sh[925545]: 5.50.965.477 I slot print_timing: id  0 | task 6481 | draft acceptance = 0.91176 (   31 accepted /    34 generated), mean len =  1.91
Aug 19 17:29:30 smarty run.sh[925545]: 5.50.967.202 I slot      release: id  0 | task 6481 | stop processing: n_tokens = 100983, truncated = 0
