Aug 19 17:10:04 smarty run.sh[918640]: 0.58.117.513 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 17:12:42 smarty run.sh[918640]: 3.36.671.822 I slot launch_slot_: id  0 | task 3396 | processing task, is_child = 0
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.663.253 I slot print_timing: id  0 | task 3396 | prompt eval time =     554.24 ms /   176 tokens (    3.15 ms per token,   317.55 tokens per second)
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.663.254 I slot print_timing: id  0 | task 3396 |        eval time =    2437.03 ms /   198 tokens (   12.37 ms per token,    80.84 tokens per second)
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.663.255 I slot print_timing: id  0 | task 3396 |       total time =    2991.27 ms /   374 tokens
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.663.255 I slot print_timing: id  0 | task 3396 |    graphs reused =       3340
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.663.256 I slot print_timing: id  0 | task 3396 | draft acceptance = 0.77922 (  120 accepted /   154 generated), mean len =  2.56
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.665.068 I slot      release: id  0 | task 3396 | stop processing: n_tokens = 104479, truncated = 0
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.893.345 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
Aug 19 17:12:45 smarty run.sh[918640]: 3.39.893.847 I slot launch_slot_: id  0 | task 3476 | processing task, is_child = 0
Aug 19 17:12:49 smarty run.sh[918640]: 3.43.554.782 I slot print_timing: id  0 | task 3476 | n_gen =    209, tg =  69.32 t/s, tg_3s =  69.64 t/s
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.401.455 I slot print_timing: id  0 | task 3476 | prompt eval time =     659.99 ms /   373 tokens (    1.77 ms per token,   565.16 tokens per second)
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.401.457 I slot print_timing: id  0 | task 3476 |        eval time =    5847.35 ms /   423 tokens (   13.86 ms per token,    72.17 tokens per second)
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.401.458 I slot print_timing: id  0 | task 3476 |       total time =    6507.34 ms /   796 tokens
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.401.458 I slot print_timing: id  0 | task 3476 |    graphs reused =       3521
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.401.459 I slot print_timing: id  0 | task 3476 | draft acceptance = 0.65217 (  240 accepted /   368 generated), mean len =  2.30
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.403.201 I slot      release: id  0 | task 3476 | stop processing: n_tokens = 105276, truncated = 0
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.636.432 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:12:52 smarty run.sh[918640]: 3.46.637.017 I slot launch_slot_: id  0 | task 3663 | processing task, is_child = 0
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.063.223 I slot print_timing: id  0 | task 3663 | prompt eval time =     455.36 ms /    17 tokens (   26.79 ms per token,    37.33 tokens per second)
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.063.225 I slot print_timing: id  0 | task 3663 |        eval time =    2970.64 ms /   261 tokens (   11.43 ms per token,    87.52 tokens per second)
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.063.226 I slot print_timing: id  0 | task 3663 |       total time =    3426.00 ms /   278 tokens
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.063.226 I slot print_timing: id  0 | task 3663 |    graphs reused =       3612
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.063.228 I slot print_timing: id  0 | task 3663 | draft acceptance = 0.90860 (  169 accepted /   186 generated), mean len =  2.82
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.064.944 I slot      release: id  0 | task 3663 | stop processing: n_tokens = 105555, truncated = 0
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.327.399 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:12:56 smarty run.sh[918640]: 3.50.327.947 I slot launch_slot_: id  0 | task 3759 | processing task, is_child = 0
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.523.368 I slot print_timing: id  0 | task 3759 | prompt eval time =     570.99 ms /   149 tokens (    3.83 ms per token,   260.95 tokens per second)
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.523.369 I slot print_timing: id  0 | task 3759 |        eval time =    1624.28 ms /   138 tokens (   11.86 ms per token,    84.35 tokens per second)
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.523.370 I slot print_timing: id  0 | task 3759 |       total time =    2195.27 ms /   287 tokens
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.523.370 I slot print_timing: id  0 | task 3759 |    graphs reused =       3661
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.523.371 I slot print_timing: id  0 | task 3759 | draft acceptance = 0.85294 (   87 accepted /   102 generated), mean len =  2.71
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.525.122 I slot      release: id  0 | task 3759 | stop processing: n_tokens = 105842, truncated = 0
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.777.776 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:12:58 smarty run.sh[918640]: 3.52.778.347 I slot launch_slot_: id  0 | task 3813 | processing task, is_child = 0
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.073.718 I slot print_timing: id  0 | task 3813 | prompt eval time =     506.54 ms /    96 tokens (    5.28 ms per token,   189.52 tokens per second)
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.073.720 I slot print_timing: id  0 | task 3813 |        eval time =    1788.66 ms /   152 tokens (   11.85 ms per token,    84.42 tokens per second)
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.073.720 I slot print_timing: id  0 | task 3813 |       total time =    2295.20 ms /   248 tokens
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.073.721 I slot print_timing: id  0 | task 3813 |    graphs reused =       3715
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.073.722 I slot print_timing: id  0 | task 3813 | draft acceptance = 0.84821 (   95 accepted /   112 generated), mean len =  2.70
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.075.555 I slot      release: id  0 | task 3813 | stop processing: n_tokens = 106089, truncated = 0
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.311.738 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:01 smarty run.sh[918640]: 3.55.312.264 I slot launch_slot_: id  0 | task 3872 | processing task, is_child = 0
Aug 19 17:13:04 smarty run.sh[918640]: 3.58.843.743 I slot print_timing: id  0 | task 3872 | n_gen =    264, tg =  87.28 t/s, tg_3s =  87.60 t/s
Aug 19 17:13:07 smarty run.sh[918640]: 4.00.986.452 I slot print_timing: id  0 | task 3872 | prompt eval time =     517.91 ms /    92 tokens (    5.63 ms per token,   177.64 tokens per second)
Aug 19 17:13:07 smarty run.sh[918640]: 4.00.986.454 I slot print_timing: id  0 | task 3872 |        eval time =    5156.12 ms /   441 tokens (   11.72 ms per token,    85.34 tokens per second)
Aug 19 17:13:07 smarty run.sh[918640]: 4.00.986.454 I slot print_timing: id  0 | task 3872 |       total time =    5674.03 ms /   533 tokens
Aug 19 17:13:07 smarty run.sh[918640]: 4.00.986.454 I slot print_timing: id  0 | task 3872 |    graphs reused =       3873
Aug 19 17:13:07 smarty run.sh[918640]: 4.00.986.456 I slot print_timing: id  0 | task 3872 | draft acceptance = 0.86957 (  280 accepted /   322 generated), mean len =  2.74
Aug 19 17:13:07 smarty run.sh[918640]: 4.00.988.212 I slot      release: id  0 | task 3872 | stop processing: n_tokens = 106622, truncated = 0
Aug 19 17:13:07 smarty run.sh[918640]: 4.01.216.621 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:07 smarty run.sh[918640]: 4.01.217.161 I slot launch_slot_: id  0 | task 4036 | processing task, is_child = 0
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.120.141 I slot print_timing: id  0 | task 4036 | prompt eval time =     817.16 ms /   460 tokens (    1.78 ms per token,   562.93 tokens per second)
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.120.142 I slot print_timing: id  0 | task 4036 |        eval time =    1085.66 ms /    91 tokens (   12.06 ms per token,    82.90 tokens per second)
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.120.142 I slot print_timing: id  0 | task 4036 |       total time =    1902.82 ms /   551 tokens
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.120.143 I slot print_timing: id  0 | task 4036 |    graphs reused =       3906
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.120.144 I slot print_timing: id  0 | task 4036 | draft acceptance = 0.82353 (   56 accepted /    68 generated), mean len =  2.65
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.121.885 I slot      release: id  0 | task 4036 | stop processing: n_tokens = 107172, truncated = 0
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.360.847 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:09 smarty run.sh[918640]: 4.03.361.350 I slot launch_slot_: id  0 | task 4073 | processing task, is_child = 0
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.022.706 I slot print_timing: id  0 | task 4073 | prompt eval time =     699.05 ms /   313 tokens (    2.23 ms per token,   447.75 tokens per second)
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.022.708 I slot print_timing: id  0 | task 4073 |        eval time =    2962.14 ms /   250 tokens (   11.90 ms per token,    84.06 tokens per second)
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.022.708 I slot print_timing: id  0 | task 4073 |       total time =    3661.19 ms /   563 tokens
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.022.708 I slot print_timing: id  0 | task 4073 |    graphs reused =       3996
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.022.710 I slot print_timing: id  0 | task 4073 | draft acceptance = 0.85870 (  158 accepted /   184 generated), mean len =  2.72
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.024.565 I slot      release: id  0 | task 4073 | stop processing: n_tokens = 107735, truncated = 0
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.275.820 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:13 smarty run.sh[918640]: 4.07.276.370 I slot launch_slot_: id  0 | task 4168 | processing task, is_child = 0
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.379.226 I slot print_timing: id  0 | task 4168 | prompt eval time =     565.62 ms /   180 tokens (    3.14 ms per token,   318.23 tokens per second)
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.379.228 I slot print_timing: id  0 | task 4168 |        eval time =    1536.96 ms /   118 tokens (   13.14 ms per token,    76.12 tokens per second)
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.379.228 I slot print_timing: id  0 | task 4168 |       total time =    2102.58 ms /   298 tokens
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.379.229 I slot print_timing: id  0 | task 4168 |    graphs reused =       4041
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.379.230 I slot print_timing: id  0 | task 4168 | draft acceptance = 0.76596 (   72 accepted /    94 generated), mean len =  2.53
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.381.050 I slot      release: id  0 | task 4168 | stop processing: n_tokens = 108034, truncated = 0
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.644.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:15 smarty run.sh[918640]: 4.09.645.344 I slot launch_slot_: id  0 | task 4218 | processing task, is_child = 0
Aug 19 17:13:19 smarty run.sh[918640]: 4.13.198.869 I slot print_timing: id  0 | task 4218 | n_gen =    239, tg =  78.50 t/s, tg_3s =  78.82 t/s
Aug 19 17:13:20 smarty run.sh[918640]: 4.14.906.226 I slot print_timing: id  0 | task 4218 | prompt eval time =     521.46 ms /   113 tokens (    4.61 ms per token,   216.70 tokens per second)
Aug 19 17:13:20 smarty run.sh[918640]: 4.14.906.228 I slot print_timing: id  0 | task 4218 |        eval time =    4739.26 ms /   386 tokens (   12.31 ms per token,    81.24 tokens per second)
Aug 19 17:13:20 smarty run.sh[918640]: 4.14.906.228 I slot print_timing: id  0 | task 4218 |       total time =    5260.72 ms /   499 tokens
Aug 19 17:13:20 smarty run.sh[918640]: 4.14.906.229 I slot print_timing: id  0 | task 4218 |    graphs reused =       4186
Aug 19 17:13:20 smarty run.sh[918640]: 4.14.906.230 I slot print_timing: id  0 | task 4218 | draft acceptance = 0.80952 (  238 accepted /   294 generated), mean len =  2.62
Aug 19 17:13:20 smarty run.sh[918640]: 4.14.908.069 I slot      release: id  0 | task 4218 | stop processing: n_tokens = 108532, truncated = 0
Aug 19 17:13:21 smarty run.sh[918640]: 4.15.186.926 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:21 smarty run.sh[918640]: 4.15.187.450 I slot launch_slot_: id  0 | task 4368 | processing task, is_child = 0
Aug 19 17:13:24 smarty run.sh[918640]: 4.18.729.232 I slot print_timing: id  0 | task 4368 | n_gen =    247, tg =  81.66 t/s, tg_3s =  81.99 t/s
Aug 19 17:13:25 smarty run.sh[918640]: 4.18.987.820 I slot print_timing: id  0 | task 4368 | prompt eval time =     529.22 ms /    85 tokens (    6.23 ms per token,   160.61 tokens per second)
Aug 19 17:13:25 smarty run.sh[918640]: 4.18.987.822 I slot print_timing: id  0 | task 4368 |        eval time =    3270.98 ms /   271 tokens (   12.11 ms per token,    82.54 tokens per second)
Aug 19 17:13:25 smarty run.sh[918640]: 4.18.987.822 I slot print_timing: id  0 | task 4368 |       total time =    3800.20 ms /   356 tokens
Aug 19 17:13:25 smarty run.sh[918640]: 4.18.987.823 I slot print_timing: id  0 | task 4368 |    graphs reused =       4285
Aug 19 17:13:25 smarty run.sh[918640]: 4.18.987.824 I slot print_timing: id  0 | task 4368 | draft acceptance = 0.83663 (  169 accepted /   202 generated), mean len =  2.67
Aug 19 17:13:25 smarty run.sh[918640]: 4.18.989.653 I slot      release: id  0 | task 4368 | stop processing: n_tokens = 108887, truncated = 0
Aug 19 17:13:25 smarty run.sh[918640]: 4.19.245.093 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:25 smarty run.sh[918640]: 4.19.245.611 I slot launch_slot_: id  0 | task 4472 | processing task, is_child = 0
Aug 19 17:13:28 smarty run.sh[918640]: 4.22.799.693 I slot print_timing: id  0 | task 4472 | prompt eval time =     864.68 ms /   547 tokens (    1.58 ms per token,   632.60 tokens per second)
Aug 19 17:13:28 smarty run.sh[918640]: 4.22.799.694 I slot print_timing: id  0 | task 4472 |        eval time =    2689.24 ms /   236 tokens (   11.44 ms per token,    87.39 tokens per second)
Aug 19 17:13:28 smarty run.sh[918640]: 4.22.799.695 I slot print_timing: id  0 | task 4472 |       total time =    3553.92 ms /   783 tokens
Aug 19 17:13:28 smarty run.sh[918640]: 4.22.799.695 I slot print_timing: id  0 | task 4472 |    graphs reused =       4366
Aug 19 17:13:28 smarty run.sh[918640]: 4.22.799.697 I slot print_timing: id  0 | task 4472 | draft acceptance = 0.91566 (  152 accepted /   166 generated), mean len =  2.83
Aug 19 17:13:28 smarty run.sh[918640]: 4.22.801.514 I slot      release: id  0 | task 4472 | stop processing: n_tokens = 109669, truncated = 0
Aug 19 17:13:29 smarty run.sh[918640]: 4.23.064.320 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:29 smarty run.sh[918640]: 4.23.064.820 I slot launch_slot_: id  0 | task 4559 | processing task, is_child = 0
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.652.536 I slot print_timing: id  0 | task 4559 | prompt eval time =     637.75 ms /   236 tokens (    2.70 ms per token,   370.05 tokens per second)
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.652.538 I slot print_timing: id  0 | task 4559 |        eval time =     949.70 ms /    83 tokens (   11.58 ms per token,    86.34 tokens per second)
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.652.539 I slot print_timing: id  0 | task 4559 |       total time =    1587.45 ms /   319 tokens
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.652.539 I slot print_timing: id  0 | task 4559 |    graphs reused =       4394
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.652.541 I slot print_timing: id  0 | task 4559 | draft acceptance = 0.94828 (   55 accepted /    58 generated), mean len =  2.90
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.654.462 I slot      release: id  0 | task 4559 | stop processing: n_tokens = 109989, truncated = 0
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.905.928 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:30 smarty run.sh[918640]: 4.24.906.466 I slot launch_slot_: id  0 | task 4591 | processing task, is_child = 0
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.138.664 I slot print_timing: id  0 | task 4591 | prompt eval time =     633.34 ms /   216 tokens (    2.93 ms per token,   341.05 tokens per second)
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.138.666 I slot print_timing: id  0 | task 4591 |        eval time =    1598.63 ms /   135 tokens (   11.93 ms per token,    83.82 tokens per second)
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.138.666 I slot print_timing: id  0 | task 4591 |       total time =    2231.97 ms /   351 tokens
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.138.666 I slot print_timing: id  0 | task 4591 |    graphs reused =       4441
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.138.668 I slot print_timing: id  0 | task 4591 | draft acceptance = 0.88776 (   87 accepted /    98 generated), mean len =  2.78
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.140.525 I slot      release: id  0 | task 4591 | stop processing: n_tokens = 110341, truncated = 0
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.384.666 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:13:33 smarty run.sh[918640]: 4.27.385.196 I slot launch_slot_: id  0 | task 4643 | processing task, is_child = 0
Aug 19 17:13:37 smarty run.sh[918640]: 4.30.980.175 I slot print_timing: id  0 | task 4643 | n_gen =    218, tg =  71.81 t/s, tg_3s =  72.14 t/s
Aug 19 17:13:40 smarty run.sh[918640]: 4.33.985.979 I slot print_timing: id  0 | task 4643 | n_gen =    417, tg =  69.01 t/s, tg_3s =  66.21 t/s
Aug 19 17:13:43 smarty run.sh[918640]: 4.36.991.778 I slot print_timing: id  0 | task 4643 | n_gen =    673, tg =  74.39 t/s, tg_3s =  85.17 t/s
Aug 19 17:13:46 smarty run.sh[918640]: 4.39.995.487 I slot print_timing: id  0 | task 4643 | n_gen =    917, tg =  76.10 t/s, tg_3s =  81.23 t/s
Aug 19 17:13:49 smarty run.sh[918640]: 4.43.027.287 I slot print_timing: id  0 | task 4643 | n_gen =   1150, tg =  76.25 t/s, tg_3s =  76.85 t/s
Aug 19 17:13:52 smarty run.sh[918640]: 4.46.029.431 I slot print_timing: id  0 | task 4643 | n_gen =   1421, tg =  78.58 t/s, tg_3s =  90.27 t/s
Aug 19 17:13:55 smarty run.sh[918640]: 4.49.032.127 I slot print_timing: id  0 | task 4643 | n_gen =   1688, tg =  80.05 t/s, tg_3s =  88.92 t/s
Aug 19 17:13:58 smarty run.sh[918640]: 4.52.038.874 I slot print_timing: id  0 | task 4643 | n_gen =   1951, tg =  80.98 t/s, tg_3s =  87.47 t/s
Aug 19 17:14:01 smarty run.sh[918640]: 4.55.051.585 I slot print_timing: id  0 | task 4643 | n_gen =   2217, tg =  81.79 t/s, tg_3s =  88.29 t/s
Aug 19 17:14:04 smarty run.sh[918640]: 4.58.066.361 I slot print_timing: id  0 | task 4643 | n_gen =   2484, tg =  82.47 t/s, tg_3s =  88.56 t/s
Aug 19 17:14:05 smarty run.sh[918640]: 4.58.951.654 I slot print_timing: id  0 | task 4643 | prompt eval time =     572.93 ms /   134 tokens (    4.28 ms per token,   233.88 tokens per second)
Aug 19 17:14:05 smarty run.sh[918640]: 4.58.951.655 I slot print_timing: id  0 | task 4643 |        eval time =   30993.34 ms /  2563 tokens (   12.10 ms per token,    82.66 tokens per second)
Aug 19 17:14:05 smarty run.sh[918640]: 4.58.951.656 I slot print_timing: id  0 | task 4643 |       total time =   31566.28 ms /  2697 tokens
Aug 19 17:14:05 smarty run.sh[918640]: 4.58.951.656 I slot print_timing: id  0 | task 4643 |    graphs reused =       5374
Aug 19 17:14:05 smarty run.sh[918640]: 4.58.951.658 I slot print_timing: id  0 | task 4643 | draft acceptance = 0.85752 ( 1619 accepted /  1888 generated), mean len =  2.72
Aug 19 17:14:05 smarty run.sh[918640]: 4.58.953.470 I slot      release: id  0 | task 4643 | stop processing: n_tokens = 113038, truncated = 0
Aug 19 17:14:05 smarty run.sh[918640]: 4.59.242.590 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:05 smarty run.sh[918640]: 4.59.243.196 I slot launch_slot_: id  0 | task 5590 | processing task, is_child = 0
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.479.329 I slot print_timing: id  0 | task 5590 | prompt eval time =     492.26 ms /    46 tokens (   10.70 ms per token,    93.45 tokens per second)
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.479.330 I slot print_timing: id  0 | task 5590 |        eval time =    1743.68 ms /   146 tokens (   12.03 ms per token,    83.16 tokens per second)
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.479.331 I slot print_timing: id  0 | task 5590 |       total time =    2235.93 ms /   192 tokens
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.479.331 I slot print_timing: id  0 | task 5590 |    graphs reused =       5425
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.479.333 I slot print_timing: id  0 | task 5590 | draft acceptance = 0.87736 (   93 accepted /   106 generated), mean len =  2.75
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.481.253 I slot      release: id  0 | task 5590 | stop processing: n_tokens = 113230, truncated = 0
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.869.787 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:07 smarty run.sh[918640]: 5.01.870.334 I slot launch_slot_: id  0 | task 5646 | processing task, is_child = 0
Aug 19 17:14:10 smarty run.sh[918640]: 5.04.259.103 I slot print_timing: id  0 | task 5646 | prompt eval time =     753.56 ms /   341 tokens (    2.21 ms per token,   452.52 tokens per second)
Aug 19 17:14:10 smarty run.sh[918640]: 5.04.259.106 I slot print_timing: id  0 | task 5646 |        eval time =    1634.91 ms /   135 tokens (   12.20 ms per token,    81.96 tokens per second)
Aug 19 17:14:10 smarty run.sh[918640]: 5.04.259.106 I slot print_timing: id  0 | task 5646 |       total time =    2388.47 ms /   476 tokens
Aug 19 17:14:10 smarty run.sh[918640]: 5.04.259.106 I slot print_timing: id  0 | task 5646 |    graphs reused =       5472
Aug 19 17:14:10 smarty run.sh[918640]: 5.04.259.108 I slot print_timing: id  0 | task 5646 | draft acceptance = 0.88776 (   87 accepted /    98 generated), mean len =  2.78
Aug 19 17:14:10 smarty run.sh[918640]: 5.04.261.081 I slot      release: id  0 | task 5646 | stop processing: n_tokens = 113707, truncated = 0
Aug 19 17:14:12 smarty run.sh[918640]: 5.05.959.850 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:12 smarty run.sh[918640]: 5.05.960.412 I slot launch_slot_: id  0 | task 5698 | processing task, is_child = 0
Aug 19 17:14:13 smarty run.sh[918640]: 5.07.583.094 I slot print_timing: id  0 | task 5698 | prompt eval time =     497.68 ms /    55 tokens (    9.05 ms per token,   110.51 tokens per second)
Aug 19 17:14:13 smarty run.sh[918640]: 5.07.583.096 I slot print_timing: id  0 | task 5698 |        eval time =    1124.74 ms /    96 tokens (   11.84 ms per token,    84.46 tokens per second)
Aug 19 17:14:13 smarty run.sh[918640]: 5.07.583.097 I slot print_timing: id  0 | task 5698 |       total time =    1622.42 ms /   151 tokens
Aug 19 17:14:13 smarty run.sh[918640]: 5.07.583.097 I slot print_timing: id  0 | task 5698 |    graphs reused =       5505
Aug 19 17:14:13 smarty run.sh[918640]: 5.07.583.099 I slot print_timing: id  0 | task 5698 | draft acceptance = 0.92647 (   63 accepted /    68 generated), mean len =  2.85
Aug 19 17:14:13 smarty run.sh[918640]: 5.07.584.889 I slot      release: id  0 | task 5698 | stop processing: n_tokens = 113859, truncated = 0
Aug 19 17:14:15 smarty run.sh[918640]: 5.09.904.119 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:15 smarty run.sh[918640]: 5.09.904.680 I slot launch_slot_: id  0 | task 5735 | processing task, is_child = 0
Aug 19 17:14:19 smarty run.sh[918640]: 5.13.646.347 I slot print_timing: id  0 | task 5735 | n_gen =    260, tg =  86.32 t/s, tg_3s =  86.64 t/s
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.107.595 I slot print_timing: id  0 | task 5735 | prompt eval time =     740.88 ms /   105 tokens (    7.06 ms per token,   141.72 tokens per second)
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.107.597 I slot print_timing: id  0 | task 5735 |        eval time =    4461.86 ms /   389 tokens (   11.50 ms per token,    86.96 tokens per second)
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.107.597 I slot print_timing: id  0 | task 5735 |       total time =    5202.73 ms /   494 tokens
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.107.597 I slot print_timing: id  0 | task 5735 |    graphs reused =       5637
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.107.599 I slot print_timing: id  0 | task 5735 | draft acceptance = 0.95149 (  255 accepted /   268 generated), mean len =  2.90
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.109.557 I slot      release: id  0 | task 5735 | stop processing: n_tokens = 114353, truncated = 0
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.365.611 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.984 (> 0.100 thold), f_keep = 0.997
Aug 19 17:14:21 smarty run.sh[918640]: 5.15.366.153 I slot launch_slot_: id  0 | task 5873 | processing task, is_child = 0
Aug 19 17:14:24 smarty run.sh[918640]: 5.18.489.740 I slot print_timing: id  0 | task 5873 | prompt eval time =    2065.57 ms /  1909 tokens (    1.08 ms per token,   924.20 tokens per second)
Aug 19 17:14:24 smarty run.sh[918640]: 5.18.489.742 I slot print_timing: id  0 | task 5873 |        eval time =    1057.86 ms /    91 tokens (   11.75 ms per token,    85.08 tokens per second)
