Aug 19 18:00:15 smarty run.sh[942818]: 2.25.728.640 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 18:03:20 smarty run.sh[942818]: 5.30.762.951 I slot print_timing: id  0 | task 2819 |    graphs reused =       3266
Aug 19 18:03:20 smarty run.sh[942818]: 5.30.762.952 I slot print_timing: id  0 | task 2819 | draft acceptance = 0.83133 (  483 accepted /   581 generated), mean len =  1.83
Aug 19 18:03:20 smarty run.sh[942818]: 5.30.764.581 I slot      release: id  0 | task 2819 | stop processing: n_tokens = 100664, truncated = 0
Aug 19 18:03:21 smarty run.sh[942818]: 5.31.029.498 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
Aug 19 18:03:21 smarty run.sh[942818]: 5.31.029.992 I slot launch_slot_: id  0 | task 3405 | processing task, is_child = 0
Aug 19 18:03:25 smarty run.sh[942818]: 5.35.058.144 I slot print_timing: id  0 | task 3405 | n_gen =    215, tg =  70.89 t/s, tg_3s =  71.21 t/s
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.070.226 I slot print_timing: id  0 | task 3405 | n_gen =    418, tg =  69.14 t/s, tg_3s =  67.40 t/s
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.420.372 I slot print_timing: id  0 | task 3405 | prompt eval time =    1009.06 ms /   880 tokens (    1.15 ms per token,   872.10 tokens per second)
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.420.374 I slot print_timing: id  0 | task 3405 |        eval time =    6381.16 ms /   444 tokens (   14.40 ms per token,    69.42 tokens per second)
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.420.374 I slot print_timing: id  0 | task 3405 |       total time =    7390.22 ms /  1324 tokens
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.420.375 I slot print_timing: id  0 | task 3405 |    graphs reused =       3501
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.420.376 I slot print_timing: id  0 | task 3405 | draft acceptance = 0.86134 (  205 accepted /   238 generated), mean len =  1.86
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.422.097 I slot      release: id  0 | task 3405 | stop processing: n_tokens = 101987, truncated = 0
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.726.414 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
Aug 19 18:03:28 smarty run.sh[942818]: 5.38.726.971 I slot launch_slot_: id  0 | task 3647 | processing task, is_child = 0
Aug 19 18:03:32 smarty run.sh[942818]: 5.42.412.479 I slot print_timing: id  0 | task 3647 | n_gen =    203, tg =  67.30 t/s, tg_3s =  67.63 t/s
Aug 19 18:03:35 smarty run.sh[942818]: 5.45.432.914 I slot print_timing: id  0 | task 3647 | n_gen =    403, tg =  66.76 t/s, tg_3s =  66.22 t/s
Aug 19 18:03:38 smarty run.sh[942818]: 5.48.459.010 I slot print_timing: id  0 | task 3647 | n_gen =    610, tg =  67.31 t/s, tg_3s =  68.40 t/s
Aug 19 18:03:41 smarty run.sh[942818]: 5.51.460.585 I slot print_timing: id  0 | task 3647 | n_gen =    813, tg =  67.39 t/s, tg_3s =  67.63 t/s
Aug 19 18:03:44 smarty run.sh[942818]: 5.54.472.247 I slot print_timing: id  0 | task 3647 | n_gen =   1014, tg =  67.26 t/s, tg_3s =  66.74 t/s
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.151.191 I slot print_timing: id  0 | task 3647 | prompt eval time =     683.90 ms /   326 tokens (    2.10 ms per token,   476.67 tokens per second)
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.151.193 I slot print_timing: id  0 | task 3647 |        eval time =   16740.16 ms /  1132 tokens (   14.80 ms per token,    67.56 tokens per second)
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.151.193 I slot print_timing: id  0 | task 3647 |       total time =   17424.06 ms /  1458 tokens
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.151.194 I slot print_timing: id  0 | task 3647 |    graphs reused =       4115
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.151.195 I slot print_timing: id  0 | task 3647 | draft acceptance = 0.82419 (  511 accepted /   620 generated), mean len =  1.82
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.152.897 I slot      release: id  0 | task 3647 | stop processing: n_tokens = 103444, truncated = 0
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.363.568 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:03:46 smarty run.sh[942818]: 5.56.364.104 I slot launch_slot_: id  0 | task 4270 | processing task, is_child = 0
Aug 19 18:03:49 smarty run.sh[942818]: 5.59.863.614 I slot print_timing: id  0 | task 4270 | n_gen =    202, tg =  66.53 t/s, tg_3s =  66.86 t/s
Aug 19 18:03:50 smarty run.sh[942818]: 6.00.707.149 I slot print_timing: id  0 | task 4270 | prompt eval time =     478.09 ms /    79 tokens (    6.05 ms per token,   165.24 tokens per second)
Aug 19 18:03:50 smarty run.sh[942818]: 6.00.707.151 I slot print_timing: id  0 | task 4270 |        eval time =    3864.79 ms /   261 tokens (   14.86 ms per token,    67.27 tokens per second)
Aug 19 18:03:50 smarty run.sh[942818]: 6.00.707.151 I slot print_timing: id  0 | task 4270 |       total time =    4342.88 ms /   340 tokens
Aug 19 18:03:50 smarty run.sh[942818]: 6.00.707.152 I slot print_timing: id  0 | task 4270 |    graphs reused =       4256
Aug 19 18:03:50 smarty run.sh[942818]: 6.00.707.153 I slot print_timing: id  0 | task 4270 | draft acceptance = 0.81818 (  117 accepted /   143 generated), mean len =  1.82
Aug 19 18:03:50 smarty run.sh[942818]: 6.00.708.918 I slot      release: id  0 | task 4270 | stop processing: n_tokens = 103783, truncated = 0
Aug 19 18:03:51 smarty run.sh[942818]: 6.01.018.861 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:03:51 smarty run.sh[942818]: 6.01.019.395 I slot launch_slot_: id  0 | task 4416 | processing task, is_child = 0
Aug 19 18:03:54 smarty run.sh[942818]: 6.04.584.392 I slot print_timing: id  0 | task 4416 | n_gen =    198, tg =  65.49 t/s, tg_3s =  65.82 t/s
Aug 19 18:03:57 smarty run.sh[942818]: 6.07.591.245 I slot print_timing: id  0 | task 4416 | n_gen =    409, tg =  67.83 t/s, tg_3s =  70.17 t/s
Aug 19 18:04:00 smarty run.sh[942818]: 6.10.599.723 I slot print_timing: id  0 | task 4416 | n_gen =    612, tg =  67.71 t/s, tg_3s =  67.48 t/s
Aug 19 18:04:03 smarty run.sh[942818]: 6.13.604.957 I slot print_timing: id  0 | task 4416 | n_gen =    817, tg =  67.84 t/s, tg_3s =  68.21 t/s
Aug 19 18:04:06 smarty run.sh[942818]: 6.16.612.301 I slot print_timing: id  0 | task 4416 | n_gen =   1010, tg =  67.11 t/s, tg_3s =  64.18 t/s
Aug 19 18:04:09 smarty run.sh[942818]: 6.19.623.930 I slot print_timing: id  0 | task 4416 | n_gen =   1202, tg =  66.55 t/s, tg_3s =  63.75 t/s
Aug 19 18:04:12 smarty run.sh[942818]: 6.22.632.041 I slot print_timing: id  0 | task 4416 | n_gen =   1395, tg =  66.21 t/s, tg_3s =  64.16 t/s
Aug 19 18:04:15 smarty run.sh[942818]: 6.25.656.061 I slot print_timing: id  0 | task 4416 | n_gen =   1600, tg =  66.40 t/s, tg_3s =  67.79 t/s
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.123.358 I slot print_timing: id  0 | task 4416 | prompt eval time =     556.87 ms /   152 tokens (    3.66 ms per token,   272.96 tokens per second)
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.123.360 I slot print_timing: id  0 | task 4416 |        eval time =   24546.93 ms /  1632 tokens (   15.05 ms per token,    66.44 tokens per second)
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.123.360 I slot print_timing: id  0 | task 4416 |       total time =   25103.80 ms /  1784 tokens
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.123.360 I slot print_timing: id  0 | task 4416 |    graphs reused =       5145
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.123.362 I slot print_timing: id  0 | task 4416 | draft acceptance = 0.82031 (  735 accepted /   896 generated), mean len =  1.82
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.125.135 I slot      release: id  0 | task 4416 | stop processing: n_tokens = 105566, truncated = 0
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.345.065 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.982 (> 0.100 thold), f_keep = 1.000
Aug 19 18:04:16 smarty run.sh[942818]: 6.26.345.611 I slot launch_slot_: id  0 | task 5315 | processing task, is_child = 0
Aug 19 18:04:21 smarty run.sh[942818]: 6.31.266.227 I slot print_timing: id  0 | task 5315 | n_gen =    201, tg =  66.50 t/s, tg_3s =  66.83 t/s
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.291.527 I slot print_timing: id  0 | task 5315 | n_gen =    404, tg =  66.80 t/s, tg_3s =  67.10 t/s
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.375.057 I slot print_timing: id  0 | task 5315 | prompt eval time =    1912.77 ms /  1892 tokens (    1.01 ms per token,   989.14 tokens per second)
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.375.059 I slot print_timing: id  0 | task 5315 |        eval time =    6116.49 ms /   410 tokens (   14.95 ms per token,    66.87 tokens per second)
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.375.059 I slot print_timing: id  0 | task 5315 |       total time =    8029.27 ms /  2302 tokens
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.375.059 I slot print_timing: id  0 | task 5315 |    graphs reused =       5363
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.375.061 I slot print_timing: id  0 | task 5315 | draft acceptance = 0.85068 (  188 accepted /   221 generated), mean len =  1.85
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.376.863 I slot      release: id  0 | task 5315 | stop processing: n_tokens = 107867, truncated = 0
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.615.630 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.925 (> 0.100 thold), f_keep = 1.000
Aug 19 18:04:24 smarty run.sh[942818]: 6.34.616.186 I slot launch_slot_: id  0 | task 5540 | processing task, is_child = 0
Aug 19 18:04:27 smarty run.sh[942818]: 6.37.959.624 I slot print_timing: id  0 | task 5540 | prompt processing, n_tokens =   4096, progress = 0.96, t =   3.08 s / 1329.09 tokens per second
Aug 19 18:04:29 smarty run.sh[942818]: 6.39.669.302 I slot print_timing: id  0 | task 5540 | prompt processing, n_tokens =   6144, progress = 0.98, t =   4.79 s / 1282.74 tokens per second
Aug 19 18:04:31 smarty run.sh[942818]: 6.41.431.497 I slot print_timing: id  0 | task 5540 | prompt processing, n_tokens =   8178, progress = 1.00, t =   6.53 s / 1251.48 tokens per second
Aug 19 18:04:32 smarty run.sh[942818]: 6.42.052.215 I slot print_timing: id  0 | task 5540 | prompt processing, n_tokens =   8690, progress = 1.00, t =   7.25 s / 1199.10 tokens per second
Aug 19 18:04:35 smarty run.sh[942818]: 6.45.305.879 I slot print_timing: id  0 | task 5540 | n_gen =    190, tg =  62.56 t/s, tg_3s =  62.89 t/s
Aug 19 18:04:38 smarty run.sh[942818]: 6.48.317.825 I slot print_timing: id  0 | task 5540 | n_gen =    391, tg =  64.65 t/s, tg_3s =  66.73 t/s
Aug 19 18:04:41 smarty run.sh[942818]: 6.51.337.130 I slot print_timing: id  0 | task 5540 | n_gen =    583, tg =  64.29 t/s, tg_3s =  63.59 t/s
Aug 19 18:04:44 smarty run.sh[942818]: 6.54.358.116 I slot print_timing: id  0 | task 5540 | n_gen =    775, tg =  64.11 t/s, tg_3s =  63.56 t/s
Aug 19 18:04:47 smarty run.sh[942818]: 6.57.381.623 I slot print_timing: id  0 | task 5540 | n_gen =    957, tg =  63.32 t/s, tg_3s =  60.19 t/s
Aug 19 18:04:50 smarty run.sh[942818]: 7.00.408.101 I slot print_timing: id  0 | task 5540 | n_gen =   1127, tg =  62.13 t/s, tg_3s =  56.17 t/s
Aug 19 18:04:53 smarty run.sh[942818]: 7.03.430.930 I slot print_timing: id  0 | task 5540 | n_gen =   1299, tg =  61.38 t/s, tg_3s =  56.90 t/s
Aug 19 18:04:56 smarty run.sh[942818]: 7.06.440.207 I slot print_timing: id  0 | task 5540 | n_gen =   1481, tg =  61.27 t/s, tg_3s =  60.48 t/s
Aug 19 18:04:59 smarty run.sh[942818]: 7.09.449.242 I slot print_timing: id  0 | task 5540 | n_gen =   1667, tg =  61.33 t/s, tg_3s =  61.81 t/s
Aug 19 18:05:02 smarty run.sh[942818]: 7.12.457.805 I slot print_timing: id  0 | task 5540 | n_gen =   1847, tg =  61.18 t/s, tg_3s =  59.83 t/s
Aug 19 18:05:05 smarty run.sh[942818]: 7.15.460.288 I slot print_timing: id  0 | task 5540 | n_gen =   2024, tg =  60.98 t/s, tg_3s =  58.95 t/s
Aug 19 18:05:08 smarty run.sh[942818]: 7.18.468.465 I slot print_timing: id  0 | task 5540 | n_gen =   2209, tg =  61.02 t/s, tg_3s =  61.50 t/s
Aug 19 18:05:11 smarty run.sh[942818]: 7.21.488.528 I slot print_timing: id  0 | task 5540 | n_gen =   2394, tg =  61.04 t/s, tg_3s =  61.26 t/s
Aug 19 18:05:14 smarty run.sh[942818]: 7.24.512.875 I slot print_timing: id  0 | task 5540 | n_gen =   2580, tg =  61.07 t/s, tg_3s =  61.50 t/s
Aug 19 18:05:17 smarty run.sh[942818]: 7.27.538.756 I slot print_timing: id  0 | task 5540 | n_gen =   2779, tg =  61.39 t/s, tg_3s =  65.77 t/s
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.563.153 I slot print_timing: id  0 | task 5540 | n_gen =   2979, tg =  61.68 t/s, tg_3s =  66.13 t/s
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.679.319 I slot print_timing: id  0 | task 5540 | prompt eval time =    7668.53 ms /  8694 tokens (    0.88 ms per token,  1133.72 tokens per second)
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.679.320 I slot print_timing: id  0 | task 5540 |        eval time =   48394.45 ms /  2986 tokens (   16.21 ms per token,    61.68 tokens per second)
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.679.321 I slot print_timing: id  0 | task 5540 |       total time =   56062.98 ms / 11680 tokens
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.679.321 I slot print_timing: id  0 | task 5540 |    graphs reused =       7027
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.679.322 I slot print_timing: id  0 | task 5540 | draft acceptance = 0.78162 ( 1310 accepted /  1676 generated), mean len =  1.78
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.681.169 I slot      release: id  0 | task 5540 | stop processing: n_tokens = 119547, truncated = 0
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.742.757 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 177527014753
Aug 19 18:05:20 smarty run.sh[942818]: 7.30.753.603 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 4318.977 MiB)
Aug 19 18:05:23 smarty run.sh[942818]: 7.33.018.440 I slot launch_slot_: id  0 | task 7223 | processing task, is_child = 0
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.252 I slot print_timing: id  0 | task 7223 | prompt eval time =     483.12 ms /   746 tokens (    0.65 ms per token,  1544.13 tokens per second)
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.255 I slot print_timing: id  0 | task 7223 |        eval time =    1210.54 ms /   130 tokens (    9.38 ms per token,   106.56 tokens per second)
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.255 I slot print_timing: id  0 | task 7223 |       total time =    1693.66 ms /   876 tokens
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.256 I slot print_timing: id  0 | task 7223 |    graphs reused =       7096
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.257 I slot print_timing: id  0 | task 7223 | draft acceptance = 0.83099 (   59 accepted /    71 generated), mean len =  1.83
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.290 I slot      release: id  0 | task 7223 | stop processing: n_tokens = 876, truncated = 0
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.373 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 177531045874
Aug 19 18:05:24 smarty run.sh[942818]: 7.34.712.591 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 7626.873 MiB)
Aug 19 18:05:25 smarty run.sh[942818]: 7.35.039.777 I slot launch_slot_: id  0 | task 7224 | processing task, is_child = 0
Aug 19 18:05:28 smarty run.sh[942818]: 7.38.648.954 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  10240, progress = 0.09, t =   3.50 s / 2925.75 tokens per second
Aug 19 18:05:29 smarty run.sh[942818]: 7.39.416.126 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  12288, progress = 0.10, t =   4.26 s / 2881.23 tokens per second
Aug 19 18:05:30 smarty run.sh[942818]: 7.40.198.410 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  14336, progress = 0.12, t =   5.04 s / 2842.35 tokens per second
Aug 19 18:05:30 smarty run.sh[942818]: 7.40.993.764 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  16384, progress = 0.14, t =   5.84 s / 2806.90 tokens per second
Aug 19 18:05:31 smarty run.sh[942818]: 7.41.802.031 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  18432, progress = 0.15, t =   6.64 s / 2774.60 tokens per second
Aug 19 18:05:32 smarty run.sh[942818]: 7.42.625.232 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  20480, progress = 0.17, t =   7.46 s / 2743.80 tokens per second
Aug 19 18:05:33 smarty run.sh[942818]: 7.43.462.847 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  22528, progress = 0.19, t =   8.30 s / 2714.40 tokens per second
Aug 19 18:05:34 smarty run.sh[942818]: 7.44.315.028 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  24576, progress = 0.20, t =   9.15 s / 2686.25 tokens per second
Aug 19 18:05:35 smarty run.sh[942818]: 7.45.182.451 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  26624, progress = 0.22, t =  10.01 s / 2658.94 tokens per second
Aug 19 18:05:35 smarty run.sh[942818]: 7.45.394.251 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  27126, progress = 0.23, t =  10.26 s / 2644.35 tokens per second
Aug 19 18:05:36 smarty run.sh[942818]: 7.46.344.268 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  29174, progress = 0.24, t =  11.17 s / 2611.85 tokens per second
Aug 19 18:05:37 smarty run.sh[942818]: 7.47.249.168 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  31222, progress = 0.26, t =  12.07 s / 2586.31 tokens per second
Aug 19 18:05:38 smarty run.sh[942818]: 7.48.177.767 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  33270, progress = 0.28, t =  13.00 s / 2559.50 tokens per second
Aug 19 18:05:39 smarty run.sh[942818]: 7.49.138.259 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  35318, progress = 0.29, t =  13.95 s / 2530.96 tokens per second
Aug 19 18:05:40 smarty run.sh[942818]: 7.50.135.044 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  37366, progress = 0.31, t =  14.94 s / 2500.58 tokens per second
Aug 19 18:05:41 smarty run.sh[942818]: 7.51.154.963 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  39414, progress = 0.33, t =  15.96 s / 2469.28 tokens per second
Aug 19 18:05:42 smarty run.sh[942818]: 7.52.197.683 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  41462, progress = 0.35, t =  17.00 s / 2438.80 tokens per second
Aug 19 18:05:43 smarty run.sh[942818]: 7.53.261.776 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  43510, progress = 0.36, t =  18.06 s / 2408.93 tokens per second
Aug 19 18:05:44 smarty run.sh[942818]: 7.54.343.446 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  45558, progress = 0.38, t =  19.14 s / 2380.15 tokens per second
Aug 19 18:05:45 smarty run.sh[942818]: 7.55.444.456 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  47606, progress = 0.40, t =  20.24 s / 2352.23 tokens per second
Aug 19 18:05:46 smarty run.sh[942818]: 7.56.564.267 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  49654, progress = 0.41, t =  21.36 s / 2325.16 tokens per second
Aug 19 18:05:47 smarty run.sh[942818]: 7.57.702.208 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  51702, progress = 0.43, t =  22.49 s / 2298.85 tokens per second
Aug 19 18:05:48 smarty run.sh[942818]: 7.58.859.941 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  53750, progress = 0.45, t =  23.64 s / 2273.22 tokens per second
Aug 19 18:05:50 smarty run.sh[942818]: 8.00.035.577 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  55798, progress = 0.47, t =  24.82 s / 2248.37 tokens per second
Aug 19 18:05:51 smarty run.sh[942818]: 8.01.228.387 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  57846, progress = 0.48, t =  26.01 s / 2224.22 tokens per second
Aug 19 18:05:52 smarty run.sh[942818]: 8.02.528.727 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  59894, progress = 0.50, t =  27.27 s / 2196.67 tokens per second
Aug 19 18:05:53 smarty run.sh[942818]: 8.03.844.599 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  61942, progress = 0.52, t =  28.62 s / 2164.49 tokens per second
Aug 19 18:05:55 smarty run.sh[942818]: 8.05.096.610 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  63990, progress = 0.53, t =  29.87 s / 2142.55 tokens per second
Aug 19 18:05:56 smarty run.sh[942818]: 8.06.368.374 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  66038, progress = 0.55, t =  31.13 s / 2121.04 tokens per second
Aug 19 18:05:57 smarty run.sh[942818]: 8.07.659.099 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  68086, progress = 0.57, t =  32.42 s / 2099.97 tokens per second
Aug 19 18:05:58 smarty run.sh[942818]: 8.08.971.333 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  70134, progress = 0.58, t =  33.73 s / 2079.19 tokens per second
Aug 19 18:06:00 smarty run.sh[942818]: 8.10.302.106 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  72182, progress = 0.60, t =  35.06 s / 2058.85 tokens per second
Aug 19 18:06:01 smarty run.sh[942818]: 8.11.652.425 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  74230, progress = 0.62, t =  36.41 s / 2038.92 tokens per second
Aug 19 18:06:03 smarty run.sh[942818]: 8.13.022.044 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  76278, progress = 0.64, t =  37.77 s / 2019.36 tokens per second
Aug 19 18:06:04 smarty run.sh[942818]: 8.14.411.597 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  78326, progress = 0.65, t =  39.16 s / 2000.21 tokens per second
Aug 19 18:06:05 smarty run.sh[942818]: 8.15.819.870 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  80374, progress = 0.67, t =  40.56 s / 1981.39 tokens per second
Aug 19 18:06:07 smarty run.sh[942818]: 8.17.248.319 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  82422, progress = 0.69, t =  41.99 s / 1962.90 tokens per second
Aug 19 18:06:08 smarty run.sh[942818]: 8.18.697.152 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  84470, progress = 0.70, t =  43.44 s / 1944.71 tokens per second
Aug 19 18:06:10 smarty run.sh[942818]: 8.20.166.550 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  86518, progress = 0.72, t =  44.90 s / 1926.85 tokens per second
Aug 19 18:06:11 smarty run.sh[942818]: 8.21.654.207 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  88566, progress = 0.74, t =  46.39 s / 1909.32 tokens per second
Aug 19 18:06:13 smarty run.sh[942818]: 8.23.159.982 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  90614, progress = 0.76, t =  47.89 s / 1892.14 tokens per second
Aug 19 18:06:14 smarty run.sh[942818]: 8.24.688.962 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  92662, progress = 0.77, t =  49.41 s / 1875.22 tokens per second
Aug 19 18:06:16 smarty run.sh[942818]: 8.26.237.085 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  94710, progress = 0.79, t =  50.96 s / 1858.51 tokens per second
Aug 19 18:06:17 smarty run.sh[942818]: 8.27.804.064 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  96758, progress = 0.81, t =  52.52 s / 1842.16 tokens per second
Aug 19 18:06:19 smarty run.sh[942818]: 8.29.391.763 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens =  98806, progress = 0.82, t =  54.11 s / 1826.09 tokens per second
Aug 19 18:06:20 smarty run.sh[942818]: 8.30.996.015 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 100854, progress = 0.84, t =  55.71 s / 1810.37 tokens per second
Aug 19 18:06:22 smarty run.sh[942818]: 8.32.619.118 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 102902, progress = 0.86, t =  57.33 s / 1794.91 tokens per second
Aug 19 18:06:24 smarty run.sh[942818]: 8.34.263.455 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 104950, progress = 0.87, t =  58.97 s / 1779.65 tokens per second
Aug 19 18:06:25 smarty run.sh[942818]: 8.35.926.904 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 106998, progress = 0.89, t =  60.63 s / 1764.68 tokens per second
Aug 19 18:06:27 smarty run.sh[942818]: 8.37.612.714 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 109046, progress = 0.91, t =  62.31 s / 1749.96 tokens per second
Aug 19 18:06:29 smarty run.sh[942818]: 8.39.316.296 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 111094, progress = 0.93, t =  64.01 s / 1735.44 tokens per second
Aug 19 18:06:31 smarty run.sh[942818]: 8.41.040.215 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 113142, progress = 0.94, t =  65.74 s / 1721.16 tokens per second
Aug 19 18:06:32 smarty run.sh[942818]: 8.42.782.490 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 115190, progress = 0.96, t =  67.48 s / 1707.14 tokens per second
Aug 19 18:06:34 smarty run.sh[942818]: 8.44.543.918 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 117238, progress = 0.98, t =  69.23 s / 1693.35 tokens per second
Aug 19 18:06:36 smarty run.sh[942818]: 8.46.326.866 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 119286, progress = 0.99, t =  71.01 s / 1679.81 tokens per second
Aug 19 18:06:36 smarty run.sh[942818]: 8.46.456.993 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 119427, progress = 1.00, t =  71.36 s / 1673.58 tokens per second
Aug 19 18:06:37 smarty run.sh[942818]: 8.47.079.936 I slot print_timing: id  0 | task 7224 | prompt processing, n_tokens = 119939, progress = 1.00, t =  71.84 s / 1669.46 tokens per second
